og1	count	conservation	cross_species_conservation	protein_ID	og	gene_name	description	Condition_treatment	Condition_control	Strain_treatment	Strain_control	species_analyzed	logFC	AveExpr	t	P.Value	adj.P.Val	B	hit	species	complete_name
malY	3	conserved	conserved within species	PBBIODIN_02858	malY	PBBIODIN_02858	Protein MalY	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.45801183383487	21.6799887556194	35.0725403573682	1.04921508247288e-07	2.15089091906941e-06	8.75848598587926	1	K. pneumoniae	K. pneumoniae MS299R
malY	3	conserved	conserved within species	PBBIODIN_02858	malY	PBBIODIN_02858	Protein MalY	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	1.27933198063897	21.5906488290214	36.9238924428362	1.51529935907413e-06	2.50646987114176e-05	6.22351961434241	1	K. pneumoniae	K. pneumoniae MS274R
malY	3	conserved	conserved within species	PBBIODIN_02858	malY	PBBIODIN_02858	Protein MalY	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.45391298826134	21.6779393328326	47.5021481893298	2.40897520646556e-09	6.07802975169771e-08	12.4110289400335	1	K. pneumoniae	K. pneumoniae MS311R
cbiG	3	conserved	conserved within species	PBBIODIN_01609	cbiG	PBBIODIN_01609	Cobalt-precorrin-5A hydrolase	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.58213880656801	19.9274333083083	34.7151263833945	1.11006405781681e-07	2.23570796205912e-06	8.69571708775322	1	K. pneumoniae	K. pneumoniae MS299R
cbiG	3	conserved	conserved within species	PBBIODIN_01609	cbiG	PBBIODIN_01609	Cobalt-precorrin-5A hydrolase	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	2.24320603809257	20.2579669240706	65.4426565924643	1.29856941290392e-07	8.51861534864974e-06	8.95545986597361	1	K. pneumoniae	K. pneumoniae MS274R
cbiG	3	conserved	conserved within species	PBBIODIN_01609	cbiG	PBBIODIN_01609	Cobalt-precorrin-5A hydrolase	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.43428096202249	19.8535043860356	47.2866608762202	2.47936156636474e-09	6.18644457953058e-08	12.3794177146893	1	K. pneumoniae	K. pneumoniae MS311R
group_13642	2	conserved	conserved within species	PBBIODIN_05123	group_13642	PBBIODIN_05123	hypothetical protein	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.79315458772135	23.8426497339143	-34.3544515979531	1.17573585297678e-07	2.34738218994321e-06	8.63164904145095	1	K. pneumoniae	K. pneumoniae MS299R
group_13642	2	conserved	conserved within species	PBBIODIN_05123	group_13642	PBBIODIN_05123	hypothetical protein	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-1.70989450962006	23.8842797729649	-53.4221708159224	3.10490610377803e-07	1.27013294626239e-05	8.02172940398999	1	K. pneumoniae	K. pneumoniae MS274R
amyA	2	conserved	conserved within species	PBBIODIN_00721	amyA	PBBIODIN_00721	Cytoplasmic alpha-amylase	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.43634994924255	20.4549843195183	-33.8375684612326	1.27802506655924e-07	2.48673351933899e-06	8.53853164627306	1	K. pneumoniae	K. pneumoniae MS299R
amyA	2	conserved	conserved within species	PBBIODIN_00721	amyA	PBBIODIN_00721	Cytoplasmic alpha-amylase	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-1.09488884208813	20.6257148730955	-18.0321742190418	3.2433157381681e-05	0.000159799419202	2.56522095801209	1	K. pneumoniae	K. pneumoniae MS274R
prr~~~patD	3	conserved	conserved within species	PBBIODIN_00213	prr~~~patD	PBBIODIN_00213	Gamma-aminobutyraldehyde dehydrogenase	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.36452020386574	21.7148044628407	-33.7368056759782	1.29916996899709e-07	2.49715358748363e-06	8.5201972314269	1	K. pneumoniae	K. pneumoniae MS299R
prr~~~patD	3	conserved	conserved within species	PBBIODIN_00213	prr~~~patD	PBBIODIN_00213	Gamma-aminobutyraldehyde dehydrogenase	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-1.43777743750579	21.6781758460207	-45.2385940757954	6.33983640075293e-07	1.63553532316053e-05	7.22491096367869	1	K. pneumoniae	K. pneumoniae MS274R
prr~~~patD	3	conserved	conserved within species	PBBIODIN_00213	prr~~~patD	PBBIODIN_00213	Gamma-aminobutyraldehyde dehydrogenase	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-1.21500451987308	21.7895623048371	-40.7528779544153	6.35671457171647e-09	1.07991324603748e-07	11.3386281016096	1	K. pneumoniae	K. pneumoniae MS311R
rcsD	3	conserved	conserved within species	PBBIODIN_00942	rcsD	PBBIODIN_00942	Phosphotransferase RcsD	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.31441243995337	20.9848643973582	-33.7087414435074	1.30513253701235e-07	2.49715358748363e-06	8.51508007977003	1	K. pneumoniae	K. pneumoniae MS299R
rcsD	3	conserved	conserved within species	PBBIODIN_00942	rcsD	PBBIODIN_00942	Phosphotransferase RcsD	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-1.2593108119288	21.0124152113705	-35.9476000486579	1.69981316346598e-06	2.67313083788897e-05	6.08959255906672	1	K. pneumoniae	K. pneumoniae MS274R
rcsD	3	conserved	conserved within species	PBBIODIN_00942	rcsD	PBBIODIN_00942	Phosphotransferase RcsD	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-1.22246893213952	21.0308361512651	-39.5757925972237	7.65209131358015e-09	1.22861550041818e-07	11.1320981022085	1	K. pneumoniae	K. pneumoniae MS311R
minC	2	conserved	conserved within species	PBBIODIN_00614	minC	PBBIODIN_00614	Septum site-determining protein MinC	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.28275534562134	23.1643997246403	-33.221106949825	1.4140774394504e-07	2.68324115783316e-06	8.42541396470694	1	K. pneumoniae	K. pneumoniae MS299R
minC	2	conserved	conserved within species	PBBIODIN_00614	minC	PBBIODIN_00614	Septum site-determining protein MinC	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-1.23796169064551	23.1867965521282	-42.6051927211166	4.79782947406661e-09	8.74271148607694e-08	11.6510428997478	1	K. pneumoniae	K. pneumoniae MS311R
grcA	2	conserved	conserved within species	PBBIODIN_03323	grcA	PBBIODIN_03323	Autonomous glycyl radical cofactor	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.37433305732618	27.6430578750886	33.0144215660626	1.46347163035795e-07	2.75420562565725e-06	8.38697352071961	1	K. pneumoniae	K. pneumoniae MS299R
grcA	2	conserved	conserved within species	PBBIODIN_03323	grcA	PBBIODIN_03323	Autonomous glycyl radical cofactor	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.26303532173556	27.5874090072933	40.2258514607285	6.90251484895723e-09	1.13860674715967e-07	11.2469542458552	1	K. pneumoniae	K. pneumoniae MS311R
trps2~~~trpS	2	conserved	conserved within species	PBBIODIN_01626	trps2~~~trpS	PBBIODIN_01626	Tryptophan--tRNA ligase 2	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.2614801159427	22.4332677097025	32.9073791409392	1.4898522157907e-07	2.77339536252646e-06	8.36696180169518	1	K. pneumoniae	K. pneumoniae MS299R
trps2~~~trpS	2	conserved	conserved within species	PBBIODIN_01626	trps2~~~trpS	PBBIODIN_01626	Tryptophan--tRNA ligase 2	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.21792553842081	22.4114904209415	37.8527303473099	1.01410728825974e-08	1.41975020356363e-07	10.8176793272465	1	K. pneumoniae	K. pneumoniae MS311R
glpC	3	conserved	conserved within species	PBBIODIN_00954	glpC	PBBIODIN_00954	Anaerobic glycerol-3-phosphate dehydrogenase subunit C	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.3335440053977	22.7357001586905	32.8317400997353	1.50883213373717e-07	2.77339536252646e-06	8.35277812152129	1	K. pneumoniae	K. pneumoniae MS299R
glpC	3	conserved	conserved within species	PBBIODIN_00954	glpC	PBBIODIN_00954	Anaerobic glycerol-3-phosphate dehydrogenase subunit C	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	1.53777656613606	22.8378164390597	33.9455887072559	2.17315619739238e-06	3.04325083400502e-05	5.80203519495718	1	K. pneumoniae	K. pneumoniae MS274R
glpC	3	conserved	conserved within species	PBBIODIN_00954	glpC	PBBIODIN_00954	Anaerobic glycerol-3-phosphate dehydrogenase subunit C	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.37411277285123	22.7559845424172	40.1437689866955	6.99231495424713e-09	1.13860674715967e-07	11.2325610299048	1	K. pneumoniae	K. pneumoniae MS311R
cbiF	3	conserved	conserved within species	PBBIODIN_01608	cbiF	PBBIODIN_01608	Cobalt-precorrin-4 C(11)-methyltransferase	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.28532059656244	20.7081604228394	32.8274940705205	1.50990601182843e-07	2.77339536252646e-06	8.35198085870752	1	K. pneumoniae	K. pneumoniae MS299R
cbiF	3	conserved	conserved within species	PBBIODIN_01608	cbiF	PBBIODIN_01608	Cobalt-precorrin-4 C(11)-methyltransferase	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	1.74363348919881	20.9373168691576	39.6350949306175	1.11817810543672e-06	2.10588434494999e-05	6.57580460934787	1	K. pneumoniae	K. pneumoniae MS274R
cbiF	3	conserved	conserved within species	PBBIODIN_01608	cbiF	PBBIODIN_01608	Cobalt-precorrin-4 C(11)-methyltransferase	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.05712698152556	20.594063615321	34.6929007764145	1.75975497610549e-08	2.0101511449534e-07	10.1997198966349	1	K. pneumoniae	K. pneumoniae MS311R
pykA	3	conserved	conserved within species	PBBIODIN_00671	pykA	PBBIODIN_00671	Pyruvate kinase II	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.27673601445819	27.3849426189201	32.7748693463695	1.52329066902815e-07	2.77577410800685e-06	8.34209034776777	1	K. pneumoniae	K. pneumoniae MS299R
pykA	3	conserved	conserved within species	PBBIODIN_00671	pykA	PBBIODIN_00671	Pyruvate kinase II	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	1.40551296389535	27.4493310936386	42.9719788970584	7.90471739236298e-07	1.79695357751143e-05	6.97400993052569	1	K. pneumoniae	K. pneumoniae MS274R
pykA	3	conserved	conserved within species	PBBIODIN_00671	pykA	PBBIODIN_00671	Pyruvate kinase II	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.09409388650361	27.2936215549428	37.6154882139872	1.05524852662868e-08	1.45080875277812e-07	10.7732034809841	1	K. pneumoniae	K. pneumoniae MS311R
hemB	2	conserved	conserved within species	PBBIODIN_02191	hemB	PBBIODIN_02191	Delta-aminolevulinic acid dehydratase	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.33755313106322	24.8274981729479	32.6077349945883	1.56673813456388e-07	2.81800563878094e-06	8.31056328172907	1	K. pneumoniae	K. pneumoniae MS299R
hemB	2	conserved	conserved within species	PBBIODIN_02191	hemB	PBBIODIN_02191	Delta-aminolevulinic acid dehydratase	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.11212291856267	24.7147830666977	36.372180544493	1.30517999208959e-08	1.63753730155065e-07	10.5351707240358	1	K. pneumoniae	K. pneumoniae MS311R
acrb_1	5	conserved	conserved within species	PBBIODIN_02063	acrb_1	PBBIODIN_02063	Multidrug efflux pump subunit AcrB	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.52143831172187	26.0918175766472	-32.5915842488155	1.57101359653293e-07	2.81800563878094e-06	8.30750739514666	1	K. pneumoniae	K. pneumoniae MS299R
acrb_1	5	conserved	conserved within species	PBBIODIN_02063	acrb_1	PBBIODIN_02063	Multidrug efflux pump subunit AcrB	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-1.1347660047269	26.2851537301446	-30.6137589983301	3.38326966155334e-06	3.94314068168856e-05	5.28011512289882	1	K. pneumoniae	K. pneumoniae MS274R
acrb_1	5	conserved	conserved within species	PBBIODIN_02063	acrb_1	PBBIODIN_02063	Multidrug efflux pump subunit AcrB	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-1.64909132576369	26.0279910696263	-54.816298381852	9.72155836749959e-10	3.69039673294416e-08	13.3988647401548	1	K. pneumoniae	K. pneumoniae MS311R
acrb_1	5	conserved	conserved within species	PRZ_00228	acrb_1	PRZ_00228	Multidrug efflux pump subunit AcrB	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	1.24258490680079	26.0633537418816	28.0776046146099	4.08814957917705e-06	6.19318800284103e-05	5.13469924722869	1	K. pneumoniae	K. pneumoniae MS530R
acrb_1	5	conserved	conserved within species	PRZ_00228	acrb_1	PRZ_00228	Multidrug efflux pump subunit AcrB	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	1.53740013130937	26.2107613541359	35.6347610026777	1.45812017569589e-14	2.54360963982505e-13	23.6672095546755	1	K. pneumoniae	K. pneumoniae MS493R
galK	2	conserved	conserved within species	PBBIODIN_03841	galK	PBBIODIN_03841	Galactokinase	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.28633648317824	23.4990693372776	32.4791125262743	1.60117220850084e-07	2.84983828737823e-06	8.286180775477	1	K. pneumoniae	K. pneumoniae MS299R
galK	2	conserved	conserved within species	PBBIODIN_03841	galK	PBBIODIN_03841	Galactokinase	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	1.43731255790765	23.5745573746423	37.7465058538984	1.37866700201814e-06	2.35131784614426e-05	6.33336625263368	1	K. pneumoniae	K. pneumoniae MS274R
yhaH	4	conserved	conserved within species	PBBIODIN_01217	yhaH	PBBIODIN_01217	Inner membrane protein YhaH	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.24470718791254	20.9695232160347	-32.432144626148	1.61396828272357e-07	2.85051629010255e-06	8.2772510358027	1	K. pneumoniae	K. pneumoniae MS299R
yhaH	4	conserved	conserved within species	PBBIODIN_01217	yhaH	PBBIODIN_01217	Inner membrane protein YhaH	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-1.04262432427518	21.0705646478534	-34.921809106335	1.68810399267847e-08	1.96745521177145e-07	10.2464362142761	1	K. pneumoniae	K. pneumoniae MS311R
yhaH	4	conserved	conserved within species	PRZ_02810	yhaH	PRZ_02810	Inner membrane protein YhaH	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	1.51151793973374	20.3326656528414	32.0149304719796	2.30582018129334e-06	4.47432747538607e-05	5.80227814470431	1	K. pneumoniae	K. pneumoniae MS530R
yhaH	4	conserved	conserved within species	PRZ_02810	yhaH	PRZ_02810	Inner membrane protein YhaH	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	1.58018965799866	20.3670015119739	32.2440237822666	5.41678231562296e-14	8.35248487417934e-13	22.2844527611849	1	K. pneumoniae	K. pneumoniae MS493R
group_13069	3	conserved	conserved within species	PBBIODIN_01300	group_13069	PBBIODIN_01300	hypothetical protein	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.36502602359198	21.6221102342947	-32.3351020452703	1.64079116422938e-07	2.87576833058829e-06	8.25875624660745	1	K. pneumoniae	K. pneumoniae MS299R
group_13069	3	conserved	conserved within species	PBBIODIN_01300	group_13069	PBBIODIN_01300	hypothetical protein	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-1.09932853489333	21.754958978644	-10.9000664947811	0.000271253459713	0.000688174523205	-0.020057615886451	1	K. pneumoniae	K. pneumoniae MS274R
group_13069	3	conserved	conserved within species	PBBIODIN_01300	group_13069	PBBIODIN_01300	hypothetical protein	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-1.37947566196144	21.6148854151099	-39.1860361077853	8.14659483469061e-09	1.2772333358574e-07	11.0622662289019	1	K. pneumoniae	K. pneumoniae MS311R
group_18840	5	conserved	conserved within species	PBBIODIN_00031	group_18840	PBBIODIN_00031	hypothetical protein	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.47805747986675	22.7454336190681	32.2718339949053	1.65856206323613e-07	2.8778965286412e-06	8.24666582583739	1	K. pneumoniae	K. pneumoniae MS299R
group_18840	5	conserved	conserved within species	PBBIODIN_00031	group_18840	PBBIODIN_00031	hypothetical protein	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	2.06356036143176	23.0381850598506	64.6260123576421	1.37054753273853e-07	8.74104759768793e-06	8.89917050998167	1	K. pneumoniae	K. pneumoniae MS274R
group_18840	5	conserved	conserved within species	PBBIODIN_00031	group_18840	PBBIODIN_00031	hypothetical protein	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	2.71914711577188	23.3659784370207	91.0404726176661	3.8932715972423e-11	1.09641689324561e-08	16.7111509845539	1	K. pneumoniae	K. pneumoniae MS311R
group_18840	5	conserved	conserved within species	PRZ_01536	group_18840	PRZ_01536	hypothetical protein	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	-2.52742764982166	22.9592965730066	-35.4132788275272	1.48412487174758e-06	3.46062391481432e-05	6.30943173049059	1	K. pneumoniae	K. pneumoniae MS530R
group_18840	5	conserved	conserved within species	PRZ_01536	group_18840	PRZ_01536	hypothetical protein	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	-2.62357333444949	22.9112237306926	-56.2430495403576	3.55715904892737e-17	2.04773789249919e-15	29.911805845621	1	K. pneumoniae	K. pneumoniae MS493R
btuB	3	conserved	conserved within species	PBBIODIN_04401	btuB	PBBIODIN_04401	Vitamin B12 transporter BtuB	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.27049022461988	23.7738987752703	-32.241811748526	1.66707420866411e-07	2.8778965286412e-06	8.24091960851294	1	K. pneumoniae	K. pneumoniae MS299R
btuB	3	conserved	conserved within species	PBBIODIN_04401	btuB	PBBIODIN_04401	Vitamin B12 transporter BtuB	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-1.41983360650741	23.6992270843265	-40.8214455524572	9.85281939396813e-07	2.00172845215847e-05	6.72157720861674	1	K. pneumoniae	K. pneumoniae MS274R
btuB	3	conserved	conserved within species	PBBIODIN_04401	btuB	PBBIODIN_04401	Vitamin B12 transporter BtuB	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-1.4953289724689	23.6614794013458	-50.1723375998381	1.70359682318591e-09	4.88932288254356e-08	12.7901242676688	1	K. pneumoniae	K. pneumoniae MS311R
ygiN	2	conserved	conserved within species	PBBIODIN_01307	ygiN	PBBIODIN_01307	putative quinol monooxygenase YgiN	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.22363545090825	23.8814847204504	31.8950225279068	1.76923314973223e-07	3.03146217297404e-06	8.17412034624823	1	K. pneumoniae	K. pneumoniae MS299R
ygiN	2	conserved	conserved within species	PBBIODIN_01307	ygiN	PBBIODIN_01307	putative quinol monooxygenase YgiN	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.5126300929934	24.025982041493	43.5723930167852	4.16222538981538e-09	8.03064663446732e-08	11.8084184998668	1	K. pneumoniae	K. pneumoniae MS311R
yecD	2	conserved	conserved within species	PBBIODIN_00683	yecD	PBBIODIN_00683	Isochorismatase family protein YecD	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.50028462027793	23.8319099645331	31.8409608297753	1.78581650498822e-07	3.03337409182517e-06	8.1636359080069	1	K. pneumoniae	K. pneumoniae MS299R
yecD	2	conserved	conserved within species	PBBIODIN_00683	yecD	PBBIODIN_00683	Isochorismatase family protein YecD	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.90624158214734	24.0348884454678	54.4414968022003	1.01536262730002e-09	3.69039673294416e-08	13.3519210389451	1	K. pneumoniae	K. pneumoniae MS311R
gap_1~~~gaP	2	conserved	conserved within species	PBBIODIN_03966	gap_1~~~gaP	PBBIODIN_03966	Glyceraldehyde-3-phosphate dehydrogenase	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.29258603962307	19.743560802887	31.8055695380448	1.79677211014034e-07	3.03337409182517e-06	8.15676185261935	1	K. pneumoniae	K. pneumoniae MS299R
gap_1~~~gaP	2	conserved	conserved within species	PBBIODIN_03966	gap_1~~~gaP	PBBIODIN_03966	Glyceraldehyde-3-phosphate dehydrogenase	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.25567662273515	19.7251060944431	42.9828438650546	4.53713708264414e-09	8.46932255426906e-08	11.7129456324235	1	K. pneumoniae	K. pneumoniae MS311R
dadX	4	conserved	conserved within species	PBBIODIN_00604	dadX	PBBIODIN_00604	Alanine racemase, catabolic	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.2299978031847	21.4437904997884	-31.5071711554543	1.89236679196645e-07	3.12114189100878e-06	8.09847236509215	1	K. pneumoniae	K. pneumoniae MS299R
dadX	4	conserved	conserved within species	PBBIODIN_00604	dadX	PBBIODIN_00604	Alanine racemase, catabolic	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-1.04536600470408	21.5361063990287	-30.8895955894996	3.25574546929218e-06	3.89332895702857e-05	5.32559020107495	1	K. pneumoniae	K. pneumoniae MS274R
dadX	4	conserved	conserved within species	PRZ_02089	dadX	PRZ_02089	Alanine racemase, catabolic	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	1.65072691229977	20.7070967716192	30.8467660958874	2.71203833676901e-06	4.87884396625008e-05	5.61400557117817	1	K. pneumoniae	K. pneumoniae MS530R
dadX	4	conserved	conserved within species	PRZ_02089	dadX	PRZ_02089	Alanine racemase, catabolic	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	1.72318948558079	20.7433280582597	38.3440882313639	5.56393805735505e-15	1.10447368104048e-13	24.678778299245	1	K. pneumoniae	K. pneumoniae MS493R
aroL	3	conserved	conserved within species	PBBIODIN_02175	aroL	PBBIODIN_02175	Shikimate kinase 2	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.24486119768532	22.6909656248442	31.4971024580481	1.89569566712384e-07	3.12114189100878e-06	8.09649512481194	1	K. pneumoniae	K. pneumoniae MS299R
aroL	3	conserved	conserved within species	PBBIODIN_02175	aroL	PBBIODIN_02175	Shikimate kinase 2	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	1.25630121403	22.6966856330165	38.8996900716053	1.21172011172493e-06	2.1906373043468e-05	6.48296347707663	1	K. pneumoniae	K. pneumoniae MS274R
