Label,Area,Perimeter,Circularity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Centroid.X,Centroid.Y,Ellipse.Center.X,Ellipse.Center.Y,Ellipse.Radius1,Ellipse.Radius2,Ellipse.Orientation,Ellipse.Elong,ConvexArea,Convexity,MaxFeretDiam,MaxFeretDiamAngle,OBox.Center.X,OBox.Center.Y,OBox.Length,OBox.Width,OBox.Orientation,GeodesicDiameter,Tortuosity,InscrDisc.Center.X,InscrDisc.Center.Y,InscrDisc.Radius,AverageThickness,GeodesicElongation,Mask_Path
249,1283,337.079,0.142,2,1315,1456,1139,1178,1378.014,1154.994,1378.014,1154.994,90.723,14.324,-4.226,6.334,3912,0.328,143.753,168.768,1385.413,1159.338,140.692,38.452,1.146,Infinity,Infinity,1441,1148,6,6.405,Infinity,./nx1.8016_XY2.ome0010_cp_masks_filtered.tif
250,1224,316.603,0.153,4,1347,1483,1147,1175,1423.739,1161.407,1423.739,1161.407,77.646,10.311,1.082,7.531,3071,0.399,136.092,177.894,1414.841,1161.631,136.028,25.476,1.776,Infinity,Infinity,1447,1163,8,7.909,Infinity,./nx1.8016_XY2.ome0010_cp_masks_filtered.tif
251,1622,395.169,0.131,3,1300,1489,1155,1192,1403.560,1171.633,1403.560,1171.633,117.626,14.789,0.356,7.954,5689,0.285,189.763,174.860,1394.498,1174.316,189.189,36.855,179.318,Infinity,Infinity,1390,1164,8,7.632,Infinity,./nx1.8016_XY2.ome0010_cp_masks_filtered.tif
252,975,268.970,0.169,3,1310,1461,1166,1195,1370.311,1178.291,1370.311,1178.291,78.665,11.678,-0.953,6.736,3350,0.291,151.845,173.951,1385.500,1180.500,151.000,29.000,0.000,Infinity,Infinity,1377,1178,8,6.815,Infinity,./nx1.8016_XY2.ome0010_cp_masks_filtered.tif
253,1446,369.178,0.133,2,1306,1451,1174,1216,1383.898,1187.916,1383.898,1187.916,102.401,15.338,-5.183,6.676,4737,0.305,147.139,170.218,1377.766,1189.791,146.859,38.023,173.758,Infinity,Infinity,1419,1182,8,7.179,Infinity,./nx1.8016_XY2.ome0010_cp_masks_filtered.tif
254,1548,415.549,0.113,4,1297,1440,1183,1215,1369.826,1196.444,1369.826,1196.444,84.405,13.388,-1.946,6.304,3868,0.400,143.892,173.616,1368.500,1199.000,143.000,32.000,0.000,Infinity,Infinity,1405,1190,6,7.028,Infinity,./nx1.8016_XY2.ome0010_cp_masks_filtered.tif
255,2121,285.519,0.327,-5,1293,1378,1193,1240,1340.758,1218.435,1340.758,1218.435,42.822,19.038,-9.387,2.249,2732,0.776,86.145,170.647,1337.789,1218.853,86.138,40.311,169.902,90.414,1.050,1334,1228,10,9.560,4.521,./nx1.8016_XY2.ome0010_cp_masks_filtered.tif
1,1523,389.806,0.126,5,134,471,0,35,291.512,10.635,291.512,10.635,222.553,14.508,0.102,15.340,8736,0.174,337.380,177.282,302.500,17.500,337.000,35.000,0.000,Infinity,Infinity,200,9,10,7.805,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
2,1740,529.126,0.078,7,57,619,0,36,338.945,12.186,338.945,12.186,435.797,14.994,0.325,29.064,16524,0.105,562.228,178.369,337.973,16.716,561.956,35.845,0.295,Infinity,Infinity,89,8,7,6.076,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
3,1837,512.482,0.088,6,32,553,2,41,344.924,15.534,344.924,15.534,318.332,16.182,0.611,19.672,13350,0.138,521.047,0.770,292.418,20.155,521.043,38.810,0.541,Infinity,Infinity,418,10,7,6.560,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
4,1906,535.426,0.084,6,10,637,4,44,466.832,19.360,466.832,19.360,348.212,17.789,0.033,19.575,17991,0.106,627.288,1.736,323.541,24.809,626.929,38.863,179.703,Infinity,Infinity,628,13,6,6.867,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
5,1688,535.790,0.074,6,0,596,10,39,266.769,20.894,266.769,20.894,465.990,7.693,-0.457,60.572,12498,0.135,596.068,179.135,297.986,24.990,595.991,28.980,0.144,Infinity,Infinity,488,16,5,5.874,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
6,1830,488.483,0.096,5,108,630,16,63,292.115,29.496,292.115,29.496,398.371,19.128,-0.658,20.827,20354,0.090,522.078,179.012,368.861,32.784,522.039,45.509,178.312,Infinity,Infinity,120,31,8,7.299,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
7,1783,549.333,0.074,8,55,594,20,49,332.286,29.293,332.286,29.293,383.421,9.929,0.039,38.615,12449,0.143,539.182,178.512,324.500,34.500,539.000,29.000,0.000,Infinity,Infinity,472,25,5,6.511,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
8,1938,576.854,0.073,7,23,643,23,67,350.078,37.011,350.078,37.011,426.528,14.720,0.339,28.977,19426,0.100,620.052,0.739,333.089,45.791,620.018,42.965,179.686,Infinity,Infinity,180,31,6,6.611,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
9,1762,536.385,0.077,8,0,620,31,62,297.435,41.213,297.435,41.213,400.188,12.051,0.287,33.208,15611,0.113,620.013,179.630,309.978,46.486,620.006,30.494,0.141,Infinity,Infinity,242,40,6,6.452,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
10,1611,488.499,0.085,7,24,668,34,71,408.627,46.183,408.627,46.183,418.442,17.834,0.271,23.463,17199,0.094,644.028,0.534,346.000,52.500,644.000,37.000,0.000,Infinity,Infinity,651,40,6,6.587,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
11,1700,547.532,0.071,8,17,566,36,67,331.198,47.814,331.198,47.814,381.609,12.881,0.447,29.625,14366,0.118,549.015,179.583,291.500,51.500,549.000,31.000,0.000,Infinity,Infinity,213,39,4,6.138,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
12,1460,452.591,0.090,7,0,644,39,75,349.125,50.144,349.125,50.144,460.775,12.230,0.546,37.677,16465,0.089,644.007,179.733,321.932,47.730,643.731,35.618,1.746,Infinity,Infinity,141,48,8,6.556,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
13,1769,539.583,0.076,7,46,650,42,80,316.291,54.007,316.291,54.007,385.299,15.128,0.559,25.469,18123,0.098,604.401,2.086,347.987,61.293,604.051,37.357,0.136,Infinity,Infinity,56,46,5,6.122,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
14,1787,517.979,0.084,7,4,666,45,81,419.159,58.415,419.159,58.415,464.802,15.251,0.230,30.477,21003,0.085,662.472,2.163,335.039,62.878,662.014,34.745,179.782,Infinity,Infinity,657,54,8,6.753,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
15,1599,476.741,0.088,7,23,710,48,81,452.956,59.681,452.956,59.681,488.299,14.351,0.436,34.026,18764,0.085,687.236,1.501,366.500,64.500,687.000,33.000,0.000,Infinity,Infinity,571,56,8,6.800,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
16,1759,454.908,0.107,6,158,705,51,88,468.204,66.837,468.204,66.837,393.327,16.312,0.405,24.112,17748,0.099,547.366,2.094,431.500,69.500,547.000,37.000,0.000,Infinity,Infinity,244,60,8,7.590,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
17,1716,541.019,0.074,8,1,611,54,88,304.142,67.554,304.142,67.554,376.044,15.103,0.559,24.898,18504,0.093,610.013,179.624,306.000,71.000,610.000,34.000,0.000,Infinity,Infinity,256,60,5,6.449,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
18,1617,525.620,0.074,8,16,602,56,89,293.489,68.429,293.489,68.429,436.805,14.214,0.374,30.730,16922,0.096,586.276,178.241,309.000,72.500,586.000,33.000,0.000,Infinity,Infinity,481,64,5,5.786,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
19,1722,502.715,0.086,7,128,690,59,97,432.148,72.895,432.148,72.895,291.900,15.358,0.879,19.006,16707,0.103,562.004,0.204,409.000,78.000,562.000,38.000,0.000,Infinity,Infinity,433,68,8,6.797,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
20,1400,394.097,0.113,6,4,568,61,93,316.254,72.399,316.254,72.399,431.643,12.846,-0.385,33.601,14877,0.094,564.072,179.086,286.041,75.102,564.066,30.543,179.349,Infinity,Infinity,547,69,9,6.868,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
21,1722,528.150,0.078,7,53,654,64,97,399.860,77.041,399.860,77.041,360.657,13.202,0.648,27.317,14754,0.117,601.101,1.049,353.524,80.647,600.990,32.788,179.850,Infinity,Infinity,448,71,5,6.241,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
22,1804,513.671,0.086,7,16,583,67,111,328.309,83.784,328.309,83.784,404.721,16.243,0.909,24.916,18123,0.100,567.318,178.081,299.362,85.290,566.710,43.275,1.081,Infinity,Infinity,32,76,7,6.579,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
23,1532,455.368,0.093,7,7,720,73,103,390.046,85.433,390.046,85.433,573.602,12.646,0.298,45.357,19900,0.077,713.180,1.286,363.517,87.015,713.062,28.978,0.244,Infinity,Infinity,65,82,8,6.607,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
24,1491,452.782,0.091,7,0,703,75,109,307.170,87.194,307.170,87.194,479.842,13.151,0.383,36.487,20558,0.073,703.284,1.630,351.498,92.516,703.022,33.836,179.899,Infinity,Infinity,123,84,8,6.934,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
25,1479,443.452,0.095,7,34,670,78,113,337.653,91.077,337.653,91.077,397.771,13.722,0.305,28.988,18558,0.080,636.154,178.739,351.998,95.262,635.986,34.009,0.135,Infinity,Infinity,355,91,8,6.832,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
26,1785,540.177,0.077,8,93,690,80,123,397.730,95.643,397.730,95.643,368.561,17.474,0.073,21.091,18927,0.094,597.242,1.631,391.560,101.112,596.761,42.528,179.164,Infinity,Infinity,342,90,6,6.742,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
27,1587,464.198,0.093,7,11,700,84,119,339.831,96.847,339.831,96.847,517.000,13.416,0.305,38.535,19887,0.080,689.163,1.247,355.646,96.561,689.146,34.923,0.843,Infinity,Infinity,23,95,8,6.837,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
28,1647,479.176,0.090,7,68,716,86,121,456.369,100.448,456.369,100.448,383.319,13.945,0.785,27.487,17500,0.094,648.444,2.121,392.022,104.429,647.962,34.530,179.786,Infinity,Infinity,585,99,8,6.905,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
29,1916,562.454,0.076,7,105,677,89,133,527.502,104.233,527.502,104.233,344.663,17.687,0.984,19.487,17934,0.107,572.126,1.202,391.155,104.804,572.121,43.636,1.432,Infinity,Infinity,631,95,6,6.637,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
30,1599,430.163,0.109,6,44,579,91,122,255.366,102.441,255.366,102.441,393.279,12.541,0.749,31.361,14146,0.113,535.004,179.786,311.473,106.352,535.003,30.094,0.150,Infinity,Infinity,60,99,8,7.474,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
31,1701,418.596,0.122,6,133,738,94,130,464.912,109.920,464.912,109.920,327.944,16.871,0.428,19.439,18047,0.094,605.212,1.515,435.503,112.256,605.027,35.528,0.100,Infinity,Infinity,451,109,11,8.280,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
32,1670,524.072,0.076,7,41,568,97,126,369.529,109.480,369.529,109.480,350.330,12.327,0.517,28.420,13462,0.124,527.034,179.348,304.500,111.500,527.000,29.000,0.000,Infinity,Infinity,190,107,5,6.269,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
33,1570,498.598,0.079,8,87,693,99,130,360.306,110.800,360.306,110.800,426.232,10.589,0.379,40.251,14594,0.108,606.186,1.418,390.009,115.030,605.978,30.964,179.891,Infinity,Infinity,98,108,5,6.395,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
34,1415,467.609,0.081,8,0,727,101,126,332.843,112.865,332.843,112.865,550.522,10.117,0.289,54.417,16348,0.087,727.044,0.630,363.491,113.936,726.999,24.861,179.914,Infinity,Infinity,250,110,5,6.039,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
35,1466,487.641,0.077,8,4,643,106,142,340.756,117.576,340.756,117.576,441.678,12.726,0.256,34.708,17876,0.082,639.132,178.835,323.500,124.000,639.000,36.000,0.000,Infinity,Infinity,77,113,5,5.709,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
36,1776,540.026,0.077,7,11,683,109,152,353.292,122.887,353.292,122.887,462.605,16.316,0.151,28.353,21805,0.081,672.019,0.426,347.000,130.500,672.000,43.000,0.000,Infinity,Infinity,41,114,5,6.452,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
37,1693,534.854,0.074,6,56,697,113,150,366.505,126.824,366.505,126.824,471.322,15.524,0.668,30.360,19682,0.086,641.449,2.144,376.500,131.500,641.000,37.000,0.000,Infinity,Infinity,64,118,5,6.054,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
38,1658,524.913,0.076,8,18,712,116,158,311.777,128.042,311.777,128.042,452.048,16.467,-0.337,27.452,21342,0.078,694.026,0.495,365.000,137.000,694.000,42.000,0.000,Infinity,Infinity,504,121,5,6.554,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
39,1951,585.763,0.071,8,102,734,117,150,423.172,130.897,423.172,130.897,409.181,14.571,0.277,28.082,18871,0.103,632.576,2.446,417.995,133.697,631.971,32.425,179.906,Infinity,Infinity,343,126,6,6.629,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
40,1772,501.319,0.089,7,81,757,121,155,381.190,134.141,381.190,134.141,436.588,13.163,-0.303,33.167,18828,0.094,676.166,1.271,419.032,135.285,675.850,32.382,179.334,Infinity,Infinity,358,128,7,7.012,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
41,1342,393.542,0.109,6,127,744,123,154,511.202,135.218,511.202,135.218,365.749,12.479,-0.379,29.309,16715,0.080,617.020,0.464,435.480,138.516,617.013,30.997,179.812,Infinity,Infinity,589,132,8,6.866,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
42,1670,556.132,0.068,8,0,725,125,171,335.812,137.856,335.812,137.856,453.492,17.240,-0.424,26.304,23736,0.070,725.034,0.553,362.520,147.971,724.997,44.649,179.747,Infinity,Infinity,63,133,5,6.090,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
43,1535,497.812,0.078,8,1,694,128,163,423.248,141.213,423.248,141.213,464.965,13.987,-0.040,33.243,19952,0.077,693.026,0.496,347.502,145.914,692.998,34.612,179.872,Infinity,Infinity,684,138,5,6.235,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
44,1689,547.325,0.071,8,5,683,132,167,379.832,144.724,379.832,144.724,491.505,12.881,0.552,38.157,18977,0.089,678.189,1.352,344.229,144.182,678.177,33.692,1.022,Infinity,Infinity,669,142,5,5.968,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
45,1851,548.761,0.077,8,11,721,134,175,356.217,148.805,356.217,148.805,451.285,16.835,-0.306,26.807,22923,0.081,710.025,179.516,366.003,154.569,710.009,40.320,179.900,Infinity,Infinity,29,142,5,6.774,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
46,1895,557.052,0.077,8,33,766,137,169,464.368,149.907,464.368,149.907,498.557,13.713,0.359,36.358,19845,0.095,733.025,179.531,399.500,153.000,733.000,32.000,0.000,Infinity,Infinity,761,142,5,6.956,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
47,1801,543.342,0.077,7,63,751,140,177,493.169,154.330,493.169,154.330,365.153,16.077,0.207,22.713,20138,0.089,688.012,0.333,407.000,158.500,688.000,37.000,0.000,Infinity,Infinity,384,165,6,6.378,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
48,1630,476.209,0.090,6,155,740,143,176,461.811,155.762,461.811,155.762,451.926,12.873,0.187,35.107,16167,0.101,585.247,178.335,447.510,159.857,585.031,32.736,179.891,Infinity,Infinity,179,153,8,6.700,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
49,1775,504.191,0.088,7,16,730,146,186,424.148,161.036,424.148,161.036,505.520,15.570,0.434,32.468,22258,0.080,714.158,178.796,372.946,164.594,713.934,39.378,0.339,Infinity,Infinity,547,156,8,7.181,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
50,1488,482.009,0.080,7,35,629,149,188,304.888,160.735,304.888,160.735,409.118,15.843,-0.522,25.823,16954,0.088,594.013,0.386,332.000,168.500,594.000,39.000,0.000,Infinity,Infinity,427,154,5,6.114,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
51,1433,448.148,0.090,6,31,664,152,181,367.253,163.778,367.253,163.778,461.195,11.681,0.338,39.482,15762,0.091,633.020,179.547,347.500,166.500,633.000,29.000,0.000,Infinity,Infinity,462,168,6,6.413,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
52,2035,556.957,0.082,6,88,716,154,191,379.786,168.381,379.786,168.381,464.512,14.746,-0.005,31.501,20983,0.097,628.020,0.456,402.000,172.500,628.000,37.000,0.000,Infinity,Infinity,100,163,8,7.081,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
53,1978,596.529,0.070,7,0,766,160,203,468.809,173.963,468.809,173.963,543.388,15.789,0.685,34.416,22954,0.086,766.016,179.626,383.000,181.500,766.000,43.000,0.000,Infinity,Infinity,627,168,5,6.193,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
54,1977,555.751,0.080,7,42,682,163,203,354.042,179.388,354.042,179.388,481.789,18.206,0.157,26.464,24158,0.082,640.012,0.358,362.026,182.912,640.001,39.377,179.889,Infinity,Infinity,52,172,8,6.938,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
55,1855,485.190,0.099,6,80,751,166,207,517.211,181.875,517.211,181.875,492.766,17.259,-0.014,28.551,23141,0.080,671.027,0.512,415.527,186.527,671.002,40.139,179.907,Infinity,Infinity,689,177,9,7.670,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
56,1492,481.398,0.081,8,0,739,170,199,367.515,181.879,367.515,181.879,582.209,12.831,0.062,45.376,20171,0.074,739.006,0.233,369.515,184.449,739.004,28.401,179.895,Infinity,Infinity,117,178,5,6.338,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
57,2006,574.061,0.076,6,6,630,174,209,410.982,186.480,410.982,186.480,455.202,12.960,0.230,35.123,15796,0.127,624.039,179.357,318.000,191.500,624.000,35.000,0.000,Infinity,Infinity,597,181,6,6.677,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
58,1685,474.273,0.094,7,0,773,177,217,258.185,191.720,258.185,191.720,544.679,16.815,-0.066,32.392,26787,0.063,773.404,1.852,386.469,193.709,772.850,39.165,179.355,Infinity,Infinity,131,185,8,7.289,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
59,1688,491.489,0.088,5,56,651,183,219,450.190,197.320,450.190,197.320,439.578,14.737,-0.177,29.827,17059,0.099,595.215,1.540,353.513,201.807,594.989,35.596,179.799,Infinity,Infinity,486,204,6,6.388,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
60,1497,420.413,0.106,6,101,758,188,216,535.089,198.402,535.089,198.402,469.218,9.988,0.453,46.980,13543,0.111,657.007,0.262,429.500,202.000,657.000,28.000,0.000,Infinity,Infinity,700,201,9,7.238,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
61,1376,436.962,0.091,7,53,767,194,218,394.702,204.103,394.702,204.103,573.643,9.926,-0.234,57.793,15224,0.090,714.085,0.883,410.003,205.646,713.966,21.892,179.742,Infinity,Infinity,598,199,5,6.489,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
62,1649,464.293,0.096,6,124,751,197,223,525.483,206.445,525.483,206.445,415.785,9.436,-0.025,44.063,14087,0.117,627.013,0.366,437.500,210.000,627.000,26.000,0.000,Infinity,Infinity,574,205,8,6.836,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
63,1841,559.178,0.074,7,71,693,202,236,381.944,212.370,381.944,212.370,487.525,11.860,0.396,41.106,15721,0.117,622.065,0.829,381.947,211.544,622.025,33.989,1.478,Infinity,Infinity,656,217,6,6.460,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
64,1501,441.674,0.097,6,173,775,207,233,613.560,217.543,613.560,217.543,367.563,11.941,0.325,30.782,13357,0.112,602.213,178.478,474.000,220.000,602.000,26.000,0.000,Infinity,Infinity,699,218,8,6.700,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
65,1759,470.576,0.100,5,56,738,210,245,375.818,221.795,375.818,221.795,563.698,12.586,0.195,44.787,19312,0.091,682.026,179.496,397.047,228.618,682.017,34.913,179.801,Infinity,Infinity,77,224,9,7.364,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
66,1630,453.662,0.100,7,90,762,213,237,544.607,222.925,544.607,222.925,449.488,9.422,0.054,47.708,12340,0.132,672.036,179.403,426.000,225.000,672.000,24.000,0.000,Infinity,Infinity,585,221,8,7.542,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
67,1796,494.726,0.092,6,116,692,219,252,435.199,232.222,435.199,232.222,459.951,13.080,0.307,35.163,15656,0.115,576.347,1.989,404.036,236.638,575.970,32.266,179.691,Infinity,Infinity,169,229,7,6.705,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
68,1790,552.149,0.074,7,84,740,225,262,502.283,238.278,502.283,238.278,498.179,14.074,0.266,35.397,18013,0.099,656.037,179.389,412.099,244.966,656.036,36.652,179.503,Infinity,Infinity,609,232,5,6.460,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
69,1883,445.388,0.119,4,118,771,230,265,575.664,242.557,575.664,242.557,416.124,14.479,0.358,28.740,16298,0.116,653.129,1.141,444.500,247.500,653.000,35.000,0.000,Infinity,Infinity,564,240,9,8.378,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
70,1650,491.299,0.086,5,574,757,235,273,664.252,248.548,664.252,248.548,103.461,13.630,3.728,7.591,4950,0.333,183.273,3.128,665.500,254.000,183.000,38.000,0.000,Infinity,Infinity,626,240,5,6.403,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
71,1509,420.088,0.107,3,576,711,244,281,650.163,258.104,650.163,258.104,76.681,14.985,4.960,5.117,3863,0.391,135.300,3.814,642.872,259.767,135.274,35.743,4.939,Infinity,Infinity,649,257,8,6.460,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
72,1488,454.583,0.090,7,544,761,250,286,642.923,263.470,642.923,263.470,135.286,13.593,0.554,9.953,6167,0.241,217.058,1.320,652.558,268.147,217.007,35.300,179.727,Infinity,Infinity,554,263,6,6.535,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
73,1868,484.920,0.100,5,561,767,257,293,664.912,273.005,664.912,273.005,133.890,15.801,0.683,8.473,6652,0.281,206.545,4.165,664.094,274.542,206.002,35.850,179.552,Infinity,Infinity,712,267,8,7.238,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
74,1606,371.899,0.146,4,563,756,263,292,662.032,278.417,662.032,278.417,109.164,12.194,-0.002,8.952,4898,0.328,193.093,1.781,659.590,278.581,193.037,28.984,179.215,Infinity,Infinity,663,278,11,8.942,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
75,1667,436.042,0.110,4,595,763,274,314,681.103,291.867,681.103,291.867,103.021,14.752,-0.016,6.984,5224,0.319,168.146,177.614,678.928,295.746,167.943,39.569,1.494,Infinity,Infinity,687,287,8,7.250,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
76,1817,428.418,0.124,5,579,737,287,327,640.795,302.018,640.795,302.018,93.292,15.340,-4.738,6.082,4118,0.441,158.155,177.463,658.692,302.838,158.085,39.078,175.764,Infinity,Infinity,610,297,8,8.548,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
77,1505,397.564,0.120,4,590,758,292,324,689.127,307.446,689.127,307.446,91.307,12.195,1.916,7.487,4508,0.334,168.502,4.425,673.843,307.080,168.262,31.396,1.364,Infinity,Infinity,685,303,7,6.904,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
78,1777,409.036,0.133,4,597,758,304,340,672.820,320.476,672.820,320.476,86.029,12.241,-1.863,7.028,4151,0.428,161.697,174.677,677.382,322.955,160.472,35.931,2.291,Infinity,Infinity,646,320,10,8.862,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
79,1655,298.618,0.233,0,656,748,319,350,701.440,334.357,701.440,334.357,52.428,14.383,1.874,3.645,2401,0.689,92.914,8.043,701.954,334.566,92.184,30.176,0.855,96.014,1.033,730,335,10,9.933,4.801,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
80,1709,380.920,0.148,2,697,1337,333,432,1146.721,397.410,1146.721,397.410,488.261,15.900,6.781,30.708,19443,0.088,643.497,5.976,1016.737,385.822,643.476,36.515,6.450,Infinity,Infinity,1261,411,9,8.033,Infinity,./nx1.8016_XY2.ome0011_cp_masks_filtered.tif
